,COD_PERIODO,COD_PAIS,TARGET,ALCANCE,ESTRUCTURA_VENTA,COD_SUBESTRATEGIA,DES_SUBESTRATEGIA,COD_CUC,COD_UNIDAD_NEGOCIO,DES_UNIDAD_NEGOCIO,COD_MARCA,DES_MARCA,DES_CLASE,COD_CATEGORIA,DES_CATEGORIA,COD_TIPOSOLO,DES_TIPOSOLO,ES_EMPAQUE,ES_MUESTRA,DES_CUC,PRECIO_NORMAL,PRECIO_OFERTA,FACTOR_REPETICION,REAL_VENTA_NETA_MONEDA_LOCAL,OFFER_UNIT_DSCT,OFFER_DSCT,PUP,DESLINEA,DESSUBCATEGORIA,DESESTATUS,ANIOCAMPANAINTRO
22466,202216,PE,CONSULTORA,MASIVO,1170_1242_344219_344219,999,VOLUMEN,200079482,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES NAT POM & CAN 1L,65.0,32.9,1.0,7360.32,0.493846,0.493846,0.001922,NATURAL CARE,CUERPO,INACTIVO,201401.0
22467,202308,PE,CONSULTORA,MASIVO,3702_3859_3710_3710,3,SET,200100408,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES BELA LOC PER 150ML,50.0,14.98,1.0,317.25,0.7004,0.7005,0.000183,BELA,CUERPO,DUAL PLANNING,202006.0
22468,202215,PE,CONSULTORA,MASIVO,3462_3573_340927_340927,3,SET,P0292082007,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,25,MASCARA,0,0,ES MASCARA MEGA FULL SIZE 8G,54.0,14.97,1.0,5532.74,0.722778,0.72284,0.003182,ESIKA PRO,PARA OJOS,ANTES DE APARECER (NUEVO),202415.0
22469,202310,PE,CONSULTORA,MASIVO,3032_3305_408746_408746,2,SET,200014177,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES MOMENTOS LIBERTAD 50ML,96.0,31.9,1.0,3730.2,0.667708,0.667333,0.001001,MOMENTOS / FANTASIA,FEMENINO,ANTES DE APARECER (NUEVO),202502.0
22472,202208,PE,CONSULTORA,MASIVO,1206_1297_301976_301976,999,VOLUMEN,200106290,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES DORSAY INSPIRE PARF 90 ML,160.0,43.82,3.0,50914.34,0.726125,0.72675,0.010301,D'ORSAY INSPIRE,CABALLEROS,ACTIVO,202208.0
22475,202305,PE,CONSULTORA,MASIVO,1495_1967_379961_379961,999,VOLUMEN,200014172,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,234,DAMAS,0,0,ES MOMENTOS TALCO PERF 140G,36.0,15.9,1.0,4283.52,0.558333,0.558333,0.002379,MOMENTOS / FANTASIA,TALCOS,INACTIVO,201401.0
22476,202309,PE,CONSULTORA,MASIVO,2708_3266_404292_404292,3,SET,200084784,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,ES NATCARE ALV SH NUTRICION 1L,50.0,16.34,1.0,41.55,0.6732,0.670879,2.3e-05,NATURAL CARE,SHAMPOO,DUAL PLANNING,201715.0
22477,202404,PE,CONSULTORA,MASIVO,931_1018_55954_55954,999,VOLUMEN,200043495,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MOMENTOS DESO 50ML,22.0,9.9,1.0,0.0,0.55,0.556503,0.0,MOMENTOS / FANTASIA,DESODORANTES,,201401.0
22479,202402,PE,CONSULTORA,MASIVO,2433_2600_43696_43696,2,SET,200106312,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES NC ROMANTIC ROSE 200ML,60.0,18.71,1.0,1490.83,0.688167,0.688125,0.000749,COLORS IN NATURE CC,FEMENINO,ACTIVO,202210.0
22482,202309,PE,CONSULTORA,MASIVO,2818_3376_404398_404398,3,SET,200056636,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES SALVAJE 100ML,80.0,29.9,1.0,10440.08,0.62625,0.683773,0.003153,SALVAJE,MASCULINO,INACTIVO,201401.0
22484,202402,PE,CONSULTORA,MASIVO,1135_1186_42165_42165,2,SET,200091328,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES VIBRANZA 45ML,140.0,38.22,1.0,71841.02,0.727,0.726953,0.017672,VIBRANZA,FEMENINO,ACTIVO,202001.0
22487,202307,PE,CONSULTORA,MASIVO,4096_4344_394288_394288,999,VOLUMEN,200080259,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,ES ESENS CREM RIZO 200 ML,30.0,12.9,4.0,131.19,0.57,0.57,8.7e-05,ÉSENS PRO,TRATAMIENTO CAPILAR,INACTIVO,202115.0
22488,202211,PE,CONSULTORA,MASIVO,2844_2962_318718_318718,2,SET,200090097,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES LEYENDA MINI 10ML,56.0,15.36,1.0,4582.9,0.725714,0.701282,0.002669,LEYENDA,MASCULINO,INACTIVO,201401.0
22490,202311,PE,CONSULTORA,MASIVO,2611_3153_8266_8266,2,SET,200043487,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES FIORI DESO 50ML,18.0,4.9,1.0,13817.55,0.727778,0.69386,0.024015,FIORI,DESODORANTES,ANTES DE APARECER (NUEVO),201401.0
22493,202312,PE,CONSULTORA,MASIVO,1141_1189_10260_10260,999,VOLUMEN,200109533,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,286,COLONIA FEMENINA,0,0,ES RITUALEZA ARAND PROB 2ML,1.9,0.88,30.0,0.0,0.536842,0.536842,1.4e-05,RITUALEZA ARANDANO,FRAGANCIAS,ACTIVO,202218.0
22494,202313,PE,CONSULTORA,MASIVO,2570_3128_16503_16503,2,SET,200012014,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES KALOS SPORT 100ML,130.0,39.51,1.0,12052.89,0.696077,0.696087,0.002682,KALOS SPORT/WINNER SPORT,CABALLEROS,INACTIVO,201401.0
22495,202307,PE,CONSULTORA,MASIVO,3543_3704_393555_393555,2,SET,200035116,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES AGU COL LAVANDA 1L,100.0,32.0,1.0,461.04,0.68,0.558635,0.000123,AGU SUEÑ LAVA/ UPA SUEÑ LAVA,BEBES UNISEX,INACTIVO,201401.0
22499,202315,PE,CONSULTORA,MASIVO,2643_2967_24502_24502,2,SET,200011767,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA,0,0,ES IT'S YOU 50ML,74.0,19.1,1.0,30937.73,0.741892,0.741954,0.014317,YOU / IT'S YOU,UNISEX,ANTES DE APARECER (NUEVO),202205.0
22503,202211,PE,CONSULTORA,MASIVO,2767_2885_318641_318641,2,SET,P0292082007,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,25,MASCARA,0,0,ES MASCARA MEGA FULL SIZE 8G,54.0,19.62,1.0,452.25,0.636667,0.636727,0.000281,ESIKA PRO,PARA OJOS,ANTES DE APARECER (NUEVO),202415.0
22504,202402,PE,CONSULTORA,MASIVO,2565_2732_43903_43903,3,SET,200106312,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES NC ROMANTIC ROSE 200ML,60.0,19.07,1.0,630.24,0.682167,0.682166,0.000311,COLORS IN NATURE CC,FEMENINO,ACTIVO,202210.0
22505,202206,PE,CONSULTORA,MASIVO,2430_2566_294227_294227,3,SET,P0210111001,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,26,ESMALTE,0,0,ES ESMALTE SMART COLOR,28.0,7.0,1.0,871.71,0.75,0.70875,0.001259,ESIKA PRO,PARA UÑAS,ACTIVO,202409.0
22507,202312,PE,CONSULTORA,MASIVO,1142_1192_10266_10266,999,VOLUMEN,200072913,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES COMFORCE COL XPLASH 120ML,52.0,14.97,4.0,33607.34,0.712115,0.686492,0.023624,COMANDO FORCE,UNISEX,ACTIVO,198601.0
22509,202302,PE,CONSULTORA,MASIVO,1108_1179_365891_365891,999,VOLUMEN,200039966,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,35,ESPECIFICOS,0,0,ES MULTI TALC PIES 500G,68.0,24.975,4.0,40877.76,0.632721,0.632721,0.014523,LINEA DE PIES,TALCOS,A DESCONTINUAR CONGELADO,202106.0
22511,202204,PE,CONSULTORA,MASIVO,1397_1507_283410_283410,999,VOLUMEN,200043487,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES FIORI DESO 50ML,18.0,6.58,5.0,40960.15,0.634444,0.650338,0.058551,FIORI,DESODORANTES,ANTES DE APARECER (NUEVO),201401.0
22512,202317,PE,CONSULTORA,MASIVO,3155_3398_33174_33174,999,VOLUMEN,200039966,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,35,ESPECIFICOS,0,0,ES MULTI TALC PIES 500G,68.0,23.95,4.0,34992.85,0.647794,0.647794,0.011813,LINEA DE PIES,TALCOS,A DESCONTINUAR CONGELADO,202106.0
22516,202304,PE,CONSULTORA,MASIVO,1081_1177_374911_374911,999,VOLUMEN,200040880,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES CARDIGAN 90ML,109.0,26.49,5.0,82503.56,0.756972,0.740294,0.027455,CARDIGAN,MASCULINO,INACTIVO,201401.0
22518,202216,PE,CONSULTORA,MASIVO,1126_1193_344153_344153,2,SET,200100407,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES VIBRANZA LOC PER 150ML,44.0,12.81,1.0,28830.73,0.708864,0.714694,0.019328,VIBRANZA,CUERPO,ANTES DE APARECER (NUEVO),201401.0
22524,202206,PE,CONSULTORA,MASIVO,1312_1445_292895_292895,999,VOLUMEN,200064823,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES TAC MAX 40+ 200G,65.0,23.95,2.0,12217.71,0.631538,0.631538,0.004651,TRIPLE ACCIÓN MAX,PARA ROSTRO,INACTIVO,201401.0
22525,202311,PE,CONSULTORA,MASIVO,1066_1328_6440_6440,999,VOLUMEN,200064825,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES TAC MAX 25+ 200G,70.0,32.9,1.0,8977.36,0.53,0.53,0.002611,TRIPLE ACCIÓN MAX,PARA ROSTRO,INACTIVO,201401.0
22526,202208,PE,CONSULTORA,MASIVO,1145_1217_301862_301862,2,SET,200059276,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES PULSO MINI 10ML,56.0,15.36,1.0,41584.4,0.725714,0.707531,0.023998,PULSO,MASCULINO,ACTIVO,202106.0
22527,202212,PE,CONSULTORA,MASIVO,3107_3224_324008_324008,2,SET,200045540,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,235,CABALLEROS,0,0,ES KALOS SPORT TALCO PERF 140G,36.0,10.95,1.0,10560.64,0.695833,0.674457,0.008544,KALOS SPORT/WINNER SPORT,TALCOS,ACTIVO,202109.0
22528,202302,PE,CONSULTORA,MASIVO,2643_3111_367854_367854,2,SET,200056759,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,35,ESPECIFICOS,0,0,ES MULTI TALC PIES 230G,46.0,16.1,1.0,8388.74,0.65,0.65,0.004623,LINEA DE PIES,TALCOS,A DESCONTINUAR CONGELADO,202109.0
22529,202205,PE,CONSULTORA,MASIVO,1243_1341_287829_287829,999,VOLUMEN,200058353,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES PULSO DESO 50ML,18.0,6.96,3.0,5280.22,0.613333,0.626537,0.007011,PULSO,DESODORANTES,ACTIVO,202115.0
22530,202314,PE,CONSULTORA,MASIVO,1376_1581_18860_18860,999,VOLUMEN,200096152,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,1,COLONIA Y O EAU DE TOILETE,0,0,ES IMPREDECIBLE- PROB 2 ML,1.9,1.16,15.0,0.98,0.389474,0.389474,7e-06,IMPREDECIBLE,FRAGANCIAS,ANTES DE APARECER (NUEVO),201401.0
22531,202212,PE,CONSULTORA,MASIVO,1148_1219_321938_321938,999,VOLUMEN,200056246,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES EXPRESSION 50ML,99.0,28.3,3.0,94398.4,0.714141,0.714141,0.02955,EXPRESSION,DAMAS,,
22532,202308,PE,CONSULTORA,MASIVO,4258_5081_5023_5023,999,VOLUMEN,200100812,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,37,LIMPIADORA-DEMAQUILLADORA,0,0,ES OXY SUP EXFOLIANTE 100G,54.0,22.7,4.0,76.95,0.57963,0.57963,2.9e-05,OXYGEN SUPREME,PARA ROSTRO,LIQUIDACION CON PLAN,202102.0
22533,202210,PE,CONSULTORA,MASIVO,1158_1269_311750_311750,999,VOLUMEN,200106290,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES DORSAY INSPIRE PARF 90 ML,160.0,64.9,1.0,3355.0,0.594375,0.593422,0.000719,D'ORSAY INSPIRE,CABALLEROS,ACTIVO,202208.0
22536,202216,PE,CONSULTORA,MASIVO,1176_1271_344253_344253,999,VOLUMEN,P0210060001,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,ES DEL LIQ PTA PLUMON,44.0,14.51,2.0,8828.06,0.670227,0.761338,0.005227,ESIKA,PARA OJOS,INACTIVO,201401.0
22537,202310,PE,CONSULTORA,MASIVO,3095_3368_408851_408851,3,SET,200011773,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA,0,0,ES IT'S YOU 100ML,100.0,10.0,1.0,8622.69,0.9,0.992566,0.007383,YOU / IT'S YOU,UNISEX,Inactivo,
22539,202214,PE,CONSULTORA,MASIVO,1133_1206_333359_333359,2,SET,200038319,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES FRESHING 750ML,95.0,37.45,1.0,57956.16,0.605789,0.605789,0.013858,FRESHING,FAMILIAR BAÑO,ACTIVO,201817.0
22540,202209,PE,CONSULTORA,MASIVO,3399_3515_309104_309104,2,SET,P0602155135,50,APOYO,B,ESIKA,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.695732,0.016345,,,,
22542,202216,PE,CONSULTORA,MASIVO,1126_1193_344153_344153,2,SET,200099702,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES VIBRANZA MINI 7.5ML,56.0,16.31,1.0,36690.46,0.70875,0.714694,0.019328,VIBRANZA,FEMENINO,ACTIVO,202003.0
22544,202403,PE,CONSULTORA,MASIVO,3335_3566_48654_48654,3,SET,P0292082007,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,25,MASCARA,0,0,ES MASCARA MEGA FULL SIZE 8G,57.0,16.85,1.0,1813.56,0.704386,0.701709,0.001477,ESIKA PRO,PARA OJOS,ANTES DE APARECER (NUEVO),202415.0
22546,202307,PE,CONSULTORA,MASIVO,4121_4517_394461_394461,999,VOLUMEN,200009812,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES EXUS 100ML,130.0,38.95,4.0,264.06,0.700385,0.700385,5.8e-05,EROS/EXUS,CABALLEROS,INACTIVO,198601.0
22547,202303,PE,CONSULTORA,MASIVO,2846_3340_372207_372207,2,SET,200056759,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,35,ESPECIFICOS,0,0,ES MULTI TALC PIES 230G,46.0,16.1,1.0,7979.57,0.65,0.837805,0.004339,LINEA DE PIES,TALCOS,A DESCONTINUAR CONGELADO,202109.0
22548,202311,PE,CONSULTORA,MASIVO,1049_1278_6390_6390,999,VOLUMEN,200056246,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES EXPRESSION 50ML,100.0,25.99,10.0,116071.89,0.7401,0.7401,0.038018,EXPRESSION,DAMAS,,
22549,202318,PE,CONSULTORA,MASIVO,1337_1449_35077_35077,999,VOLUMEN,200056155,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,ES MULTI VITAL 1L,50.0,19.97,3.0,166996.0,0.6006,0.6006,0.07147,MULTICARE,SHAMPOO,ACTIVO,201401.0
22550,202315,PE,CONSULTORA,MASIVO,2759_3083_24707_24707,991,INDIVIDUAL,P0210106001,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,20,BASE,0,0,ES BASE HYDRA SMART 28ML,86.0,32.9,1.0,4237.77,0.617442,0.617442,0.001139,ESIKA PRO,PARA ROSTRO,ACTIVO,202315.0
22552,202303,PE,CONSULTORA,MASIVO,1192_1242_370035_370035,2,SET,200108045,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES IMPREDECIBLE CR MANOS 75G,36.0,12.39,1.0,7854.0,0.655833,0.662838,0.005548,IMPREDECIBLE,MANOS,ACTIVO,202117.0
22554,202213,PE,CONSULTORA,MASIVO,1256_1311_327966_327966,2,SET,200092172,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MAGNAT DESO 50ML,18.0,5.53,1.0,3611.07,0.692778,0.693033,0.00573,MAGNAT,DESODORANTES,ANTES DE APARECER (NUEVO),201401.0
22555,202301,PE,CONSULTORA,MASIVO,1103_1154_361075_361075,999,VOLUMEN,200060302,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES DORSAY DESO 50ML,18.0,7.38,5.0,23988.63,0.59,0.604,0.030917,D'ORSAY,DESODORANTES,INACTIVO,201401.0
22557,202209,PE,CONSULTORA,MASIVO,1129_1172_306678_306678,2,SET,P0602155135,50,APOYO,B,ESIKA,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.74549,0.010724,,,,
22558,202315,PE,CONSULTORA,MASIVO,1119_1166_22669_22669,999,VOLUMEN,200098266,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,1,COLONIA Y O EAU DE TOILETE,0,0,ES KALOS TECH PARFUM PROB 2ML,1.9,1.25,10.0,4.24,0.342105,0.713303,3e-05,KALOS TECH/WINNER TECH,FRAGANCIAS,A DESCONTINUAR CONGELADO,202103.0
22563,202305,PE,CONSULTORA,MASIVO,1495_1967_379961_379961,999,VOLUMEN,200017521,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,235,CABALLEROS,0,0,ES SALVAJE TALCO PERF 140G,36.0,15.9,1.0,4822.42,0.558333,0.558333,0.002678,SALVAJE,TALCOS,Inactivo,
22567,202216,PE,CONSULTORA,MASIVO,3290_4141_347184_347184,2,SET,200064580,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,44,MASCARILLA FACIAL,0,0,ES TAC MAX MASCARILLA 90G,46.0,15.7,1.0,13.31,0.658696,0.665922,7e-06,TRIPLE ACCIÓN MAX,PARA ROSTRO,INACTIVO,202111.0
22568,202304,PE,CONSULTORA,MASIVO,1041_1108_374832_374832,2,SET,200092176,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES LEYENDA DESO 50ML,18.0,5.77,1.0,6992.7,0.679444,0.685294,0.010683,LEYENDA,DESODORANTES,ACTIVO,202115.0
22569,202317,PE,CONSULTORA,MASIVO,1334_1417_30942_30942,999,VOLUMEN,200106397,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES NAT CAR FL BLOSS COL 200 ML,60.0,24.9,1.0,3017.3,0.585,0.585,0.00098,COLORS IN NATURE CC,FEMENINO,ACTIVO,202210.0
22571,202315,PE,CONSULTORA,MASIVO,1119_1165_22668_22668,999,VOLUMEN,200102575,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,287,COLONIA MASCULINA,0,0,ES MAGN ABSOLUTE PROB 2 ML,1.9,1.37,4.0,8.12,0.278947,0.668792,5.2e-05,MAGNETIC ABSOLUTE,FRAGANCIAS,A DESCONTINUAR CONGELADO,202215.0
22573,202313,PE,CONSULTORA,MASIVO,1069_1114_14527_14527,999,VOLUMEN,200045540,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,235,CABALLEROS,0,0,ES KALOS SPORT TALCO PERF 140G,36.0,11.65,6.0,29924.57,0.676389,0.676389,0.02258,KALOS SPORT/WINNER SPORT,TALCOS,ACTIVO,202109.0
22575,202306,PE,CONSULTORA,MASIVO,1261_1692_385283_385283,999,VOLUMEN,200092176,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES LEYENDA DESO 50ML,18.0,8.9,1.0,2058.42,0.505556,0.52244,0.002014,LEYENDA,DESODORANTES,ACTIVO,202115.0
22577,202317,PE,CONSULTORA,MASIVO,1335_1423_30948_30948,999,VOLUMEN,200046332,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES IMAGENES DESO 50ML,18.0,7.38,5.0,24906.98,0.59,0.608894,0.027299,IMAGENES / L'IMAGE,DESODORANTES,INACTIVO,201401.0
22579,202311,PE,CONSULTORA,MASIVO,1066_1329_6441_6441,999,VOLUMEN,200064823,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES TAC MAX 40+ 200G,70.0,27.45,2.0,27170.7,0.607857,0.607857,0.008433,TRIPLE ACCIÓN MAX,PARA ROSTRO,INACTIVO,201401.0
22581,202307,PE,CONSULTORA,MASIVO,4124_4558_394502_394502,999,VOLUMEN,200056743,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,ES MINICHI DESENRED 200ML,38.0,14.9,4.0,151.53,0.607895,0.607895,8.7e-05,MINI CHICS,ACONDICIONADORES,,
22583,202208,PE,CONSULTORA,MASIVO,1208_1302_301986_301986,999,VOLUMEN,200079595,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES MAGNAT 90ML,170.0,69.9,1.0,4561.44,0.588824,0.588824,0.000579,MAGNAT,MASCULINO,INACTIVO,201401.0
22584,202217,PE,CONSULTORA,MASIVO,1292_1342_350651_350651,1,INDIVIDUAL,P0596048284,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,107,ESTUCHES OTROS,0,0,,150.0,69.9,1.0,51479.39,0.534,0.534,0.006929,,,,
22587,202404,PE,CONSULTORA,MASIVO,2366_2530_57501_57501,3,SET,P0596048178,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,106,ESTUCHES ARETES,0,0,,90.0,25.39,1.0,0.0,0.717889,0.689054,0.0,,,,
22588,202302,PE,CONSULTORA,MASIVO,2778_3246_367994_367994,3,SET,200064292,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,72,FIJADOR,0,0,ES COMFORCE GEL 80G,44.0,14.0,1.0,249.06,0.681818,0.690981,0.000158,COMANDO FORCE,ARMADORES,INACTIVO,201401.0
22589,202306,PE,CONSULTORA,MASIVO,3372_4286_388306_388306,2,SET,P0596048299,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,106,ESTUCHES ARETES,0,0,,100.0,39.9,1.0,1758.13,0.601,0.627215,0.000384,,,,
22593,202306,PE,CONSULTORA,MASIVO,1269_1721_385328_385328,999,VOLUMEN,200046830,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,ES IMAGENES 50ML,140.0,59.9,1.0,4466.89,0.572143,0.572143,0.000649,IMAGENES / L'IMAGE,DAMAS,INACTIVO,201401.0
22595,202312,PE,CONSULTORA,MASIVO,2449_3027_12118_12118,1,INDIVIDUAL,P0521700237,20,ACCESORIOS,B,ESIKA,RELOJES,22,RELOJES,219,ANÁLOGO,0,0,,185.0,79.9,1.0,29724.7,0.568108,0.568108,0.003154,,,,
22596,202209,PE,CONSULTORA,MASIVO,3226_3342_308921_308921,1,INDIVIDUAL,P0592889331,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,103,PULSERAS,0,0,,140.0,59.9,1.0,1319.77,0.572143,0.572143,0.000204,,,,
22604,202309,PE,CONSULTORA,MASIVO,3335_4169_405271_405271,999,VOLUMEN,200056743,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,ES MINICHI DESENRED 200ML,46.0,18.4,2.0,748.56,0.6,0.6,0.000367,MINI CHICS,ACONDICIONADORES,,
22606,202208,PE,CONSULTORA,MASIVO,2460_2601_303331_303331,2,SET,200056743,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,ES MINICHI DESENRED 200ML,38.0,14.62,1.0,16429.14,0.615263,0.635366,0.009963,MINI CHICS,ACONDICIONADORES,,
